spec_id,hyptan_modellm,tidied_sa,empty,D_sass,C_sass,D_error,C_error,D_sa_fs,C_sa_fs,data,k2,aelm,tidied_ae,seam,vintage,A_ae_fs,B_ae_fs,A_error,B_error,ct_mm,use_fs,use_fs_lo,use_fs_hi,t_20,t_20_error_dist,t_20_lo,t_20_hi,t_20_lo_dist,t_20_hi_dist,n
14806_1027-08_1960__Base_Longitudinal,,,FALSE,6.056764748621134,36.28490182471269,10.90781841426138,11.062311439474911,24.76264710156231,49.34372535412446,,,,,,1960,46.942307692307736,9.423076923076891,10.614373269065634,14.40756059426959,4,56.36538461538463,31.3434507520494,81.38731847871986,-116.32012681910852,35,-127.22794523336991,-105.41230840484714,-151.3201268191085,-81.32012681910852,6
14816_167_1955__Base_Transverse,,,FALSE,71.9450343184041,17.454800872264318,0.7546416632933624,0.4087611427240293,80.9450343184041,19.454800872264318,,,,,,1950,23.261909629932514,17.892864444898773,8.966304825785954,9.77498228519255,6.7,41.15477407483129,22.413486963852783,59.89606118580979,77.39838014745884,35,76.64373848416548,78.1530218107522,42.39838014745884,112.39838014745884,6
14831_167_1998__Base_Longitudinal,,,FALSE,35.007480111466684,4.774341254939564,8.705072566789065,6.079797630257793,44.007480111466684,6.774341254939564,,,,,,1990,69.69014152538287,74.19939139255175,13.212924352163228,17.100996894978806,6.7,143.88953291793462,113.5756116707926,174.20345416507664,39.47081250029572,35,30.76573993350666,48.175885067084785,4.470812500295722,74.47081250029572,6
14835_7214-01_1972__Base_Longitudinal,,,FALSE,20.62203434608818,15.723105649017931,15.496423957799808,11.605923226680458,39.32791669902936,28.781929178429696,,,,,,1970,30.552303262955895,43.33349328214967,14.010561416564805,16.605785015757377,4,73.88579654510556,43.26945011278338,104.50214297742774,32.319119988222326,35,16.82269603042252,47.81554394602213,-2.680880011777674,67.31911998822233,6
14846_103_1991__Base_Transverse,,,FALSE,-15.739535695405554,30.24360426155014,56.88211415665058,30.243604261550264,-4.680712165993789,33.89066308507955,,,,,,1990,25.500000000000018,-11.433333333333344,13.936811766764311,14.631786174854534,6,14.066666666666674,-14.501931274952172,42.63526460828552,11.62237649009408,56.88211415665058,-45.259737666556504,68.50449064674466,-45.259737666556504,68.50449064674466,6
14698_314_1957__Base_Transverse,,,FALSE,45.976948507325936,-20.647929882882938,5.117331711628094,14.730722281010893,73.97694850732594,7.352070117117062,,,,,,1950,17.46996181633246,-2.655330229352016,1.9485203060059522,6.2706574390323935,2.5,14.814631586980445,6.5954538419421,23.03380933201879,66.9717866183482,35,61.85445490672011,72.0891183299763,31.971786618348204,101.9717866183482,6
14710_400_1961__Base_Transverse,,,FALSE,80.44424684501806,54.07449791895259,3.724993878252908e-14,4.9786752872887e-14,80.44424684501806,54.07449791895259,,,,,,1960,15.166666666666668,1.6333333333333309,2.682246156571845,4.321393808072159,10,16.799999999999997,9.796360035355994,23.803639964644002,240.46061823783717,35,240.46061823783714,240.4606182378372,205.46061823783717,275.46061823783714,6
14715_177A_1958__Base_Transverse,,,FALSE,98.46987374348541,64.91677177282797,17.03227832375295,19.066270561589665,105.31532828893995,66.43798389404009,,,,,,1950,11.368693611684257,7.929764939110717,7.049680430183273,9.978068733483468,7.49,19.298458550794976,2.2707093871282353,36.32620771446172,177.6310399417693,35,160.59876161801634,194.66331826552226,142.6310399417693,212.6310399417693,6
14721_172A_1957__Base_Transverse,,,FALSE,24.575481615122303,72.33392845245476,3.5982369647539065,14.374944968314775,38.5754816151223,78.33392845245476,,,,,,1950,23.114642451759373,4.004540295119173,1.7309829738873455,7.1219631347005565,5,27.119182746878547,18.266236638290643,35.97212885546645,-22.35090718123171,35,-25.949144145985617,-18.752670216477807,-57.35090718123171,12.649092818768288,12
14722_172A_1957__Base_Transverse,,,FALSE,42.79641401682786,-104.8749951406537,0.23201732933074273,2.659530102593459,56.79641401682786,-98.8749951406537,,,,,,1950,24.80763116057234,-27.88871224165341,0.6631000291938565,7.623203323542499,5,-3.08108108108107,-11.367384433817424,5.205222271655285,39.75172211708228,35,39.519704787751536,39.983739446413026,4.751722117082281,74.75172211708228,12
14768_1603-01_1989__Base_Transverse,,,FALSE,18.155012862183824,12.732476080872036,23.19684110664611,12.732476080872038,32.155012862183824,18.732476080872036,,,,,,1980,42.12999999999988,84.7700000000001,25.24387599002967,27.028952532423364,5,126.89999999999998,74.62717147754695,179.17282852245302,27.264725075588384,35,4.067883968942272,50.46156618223449,-7.735274924411616,62.26472507558839,6
14767_1813-02_2013__Base_Transverse,,,FALSE,43.492166627632386,36.53681021522842,3.6376991729031114,20.486477227080837,48.94671208217784,37.74893142734963,,,,,,2010,80.50572744449696,76.16757203589984,5.153455714548346,30.43653629042052,8,156.6732994803968,121.08330747542792,192.26329148536567,18.959848969517523,35,15.322149796614411,22.597548142420635,-16.040151030482477,53.95984896951752,6
14770_103_1991__Base_Transverse,,,FALSE,29.252568443837465,22.32195380126475,17.62373031611066,32.49669629131567,43.25256844383746,28.32195380126475,,,,,,1990,15.714832535885142,37.55885167464121,9.699987916133328,19.948974566959777,5,53.273684210526355,23.624721727433254,82.92264669361946,46.48387902810876,35,28.8601487119981,64.10760934421941,11.48387902810876,81.48387902810876,6
14877_215_1972__Base_Transverse,,,FALSE,36.10071450659807,7.018194218863093,21.939655560563505,30.76889454970572,52.31247921248042,16.33584127768662,,,,,,1970,26.293577343350467,-1.539179342941721,7.382551739405366,12.27489166852443,4.53,24.754398000408745,5.09695459247895,44.411841408338546,119.10838640892376,35,97.16873084836025,141.04804196948726,84.10838640892376,154.10838640892376,6
14885_2_1973__Base_Transverse,,,FALSE,-3.1167313130810737,42.789747191097426,3.8047372173571756,2.3689976554596286,7.942092216330691,46.43680601462684,,,,,,1970,19.23551368930328,14.609686643917913,0.4089476840423641,0.4877857116634875,6,33.84520033322119,32.94846693751534,34.741933728927044,10.372007612595562,35,6.567270395238387,14.176744829952737,-24.62799238740444,45.37200761259556,20
14887_131_1977__Base_Transverse,,,FALSE,-3.1808348335454655,31.837652721209274,3.186559850819346,1.87624956076789,15.525047519395713,44.896476250621035,,,,,,1970,19.625667705319387,15.745326062764304,0.322943288789155,0.38002612329549723,4,35.37099376808369,34.668024355999044,36.07396318016834,16.59242465156658,35,13.405864800747235,19.778984502385928,-18.40757534843342,51.59242465156658,16
14888_137A_1949__Base_Transverse,,,FALSE,17.680043257162637,-11.36158858857223,11.60870188111784,5.534934910904172,28.738866786574402,-7.714529765042818,,,,,,1940,34.51376597836772,31.510324483775786,8.559465620886598,9.000075429923104,6,66.0240904621435,48.464549411333806,83.5836315129532,32.29220625474248,35,20.683504373624643,43.90090813586032,-2.7077937452575185,67.29220625474248,12
14905_307A_1963__Base_Transverse,,,FALSE,-27.87430175224501,40.088012944330345,6.220853989078329,3.5912378889539016,-3.6243017522450103,61.838012944330345,,,,,,1960,-19.21568627450992,48.03921568627463,13.437453897348647,14.411764705882444,3,28.82352941176471,0.9743108085336196,56.672748014995804,46.85570881455529,35,40.634854825476964,53.07656280363362,11.855708814555292,81.8557088145553,6
14915_1615-01_1955__Base_Transverse,,,FALSE,-15.299802040475765,78.82235928887994,9.179559107358546,12.705594235097905,-1.2998020404757646,84.82235928887994,,,,,,1950,-1.1138740540299994,28.138484221394748,2.843441983568674,4.641281309536899,5,27.02461016736475,19.539886874259174,34.50933346047032,62.34714485616561,35,53.16758574880707,71.52670396352416,27.347144856165613,97.34714485616561,6
14925_1615-04_1988__Base_Transverse,,,FALSE,43.07674056846253,-1.8101187637739196,13.964663893031938,11.526627137980377,56.959093509639004,4.095763589167257,,,,,,1980,26.67828537219229,8.40287095083858,8.066597807009764,10.220427846956603,5.04,35.08115632303087,16.7941306690645,53.368181976997235,53.7039348590395,35,39.73927096600756,67.66859875207143,18.7039348590395,88.70393485903949,6
14928_300B_1950__Base_Transverse,,,FALSE,136.0544506137918,160.61173259164656,47.63362410495807,80.30586629582324,142.84535970470088,162.12082350073746,,,,,,1950,25.274640904326084,21.69782016413091,9.912332965597667,18.653361853271488,7.51,46.972461068456994,18.406766249587836,75.53815588732616,103.4345285423314,47.63362410495807,55.80090443737333,151.06815264728948,55.80090443737333,151.06815264728948,6
14929_0405-01_1966__Base_Transverse,,,FALSE,-7.696680302244154,44.321949728447315,8.009222893817633,7.179577510906153,19.928319697755846,71.69694972844732,,,,,,1960,38.90629109631481,0.6537217306541594,0.5691530868609157,0.7181654449432204,2.55,39.56001282696897,38.27269429516484,40.847331358773104,-2053.6197034457355,35,-2061.628926339553,-2045.6104805519178,-2088.6197034457355,-2018.6197034457355,6
14934_1615-04_1988__Base_Transverse,,,FALSE,3.278852054496774,34.820034964844986,16.17864755429166,14.69210729359675,17.46708734861442,41.102387906021455,,,,,,1980,43.522680085697715,-1.819207971261267,0.7802984935573425,0.9915197384305139,4.96,41.70347211443645,39.9316538824486,43.4752903464243,548.9282158974736,35,532.749568343182,565.1068634517652,513.9282158974736,583.9282158974736,6
14935_021G_1962__Base_Transverse,,,FALSE,172.3136540407126,175.7175245316187,23.39994654958163,31.2475830985258,186.28424227600672,181.69399511985398,,,,,,1960,43.53470070627537,57.26234336581044,27.132743795360522,42.84268200900714,5.01,100.79704407208581,30.821618267718144,170.77246987645347,111.60839871235758,35,88.20845216277596,135.0083452619392,76.60839871235758,146.6083987123576,6
14936_021G_1961__Base_Transverse,,,FALSE,57.22258943818892,25.11802641565124,61.56658145600911,95.07518589309957,71.07553061465951,31.00037935682771,,,,,,1960,21.710432335800643,23.031822214398655,15.388343845670708,27.047733540861543,5.05,44.7422545501993,2.306177163667048,87.17833193673155,68.77332235773505,61.56658145600911,7.206740901725944,130.33990381374417,7.206740901725944,130.33990381374417,6
14940_138_1967__Base_Transverse,,,FALSE,60.19547951878851,-28.695381412754212,9.489436264175252,13.420829510187662,74.28959716584733,-22.55420494216598,,,,,,1960,34.119568006628,-1.9042670406531192,9.004305398576166,15.489829484104341,4.98,32.21530096597488,7.721166083294378,56.70943584865539,-92.94305651024375,35,-102.432492774419,-83.4536202460685,-127.94305651024375,-57.94305651024375,6
14944_300A_1950__Base_Transverse,,,FALSE,167.8479713097809,177.86133676746044,72.32450262470981,101.29971287997385,167.8479713097809,177.86133676746044,,,,,,1950,29.764026236849777,23.91531677680529,23.71704062965276,38.716329927676064,10,53.67934301365507,-8.754027543673754,116.11271357098389,95.23163196013981,72.32450262470981,22.90712933543,167.55613458484962,22.90712933543,167.55613458484962,6
14947_0405-01_1955__Base_Transverse,,,FALSE,48.00086918842301,45.97255677647732,3.3092898527044463,14.749864150652465,61.94204565901125,51.92549795294791,,,,,,1950,22.11720154461444,30.910476307169183,3.4469823509569935,16.165536220280025,5.02,53.02767785178362,33.415159280546604,72.64019642302064,58.38542804566968,35,55.07613819296523,61.69471789837412,23.385428045669677,93.38542804566967,6
14953_301G_1966__Base_Transverse,,,FALSE,56.29530438583842,32.87796957870538,10.99175076244289,22.307222578176926,70.48353967995607,39.16032251988185,,,,,,1960,26.34292983636405,24.757528290214573,2.668892362879652,6.001454799687075,4.96,51.10045812657862,42.430110964011895,59.77080528914535,60.45058424105733,35,49.45883347861444,71.44233500350022,25.450584241057328,95.45058424105733,6
14962_2408-05_1994__Base_Transverse,,,FALSE,3.9456062015227555,40.07396963164005,14.115103476858776,14.98451632644912,10.90015165606821,41.619424177094594,,,,,,1990,15.422153224445696,52.03884645056436,11.668324335175603,16.17039448410677,7.45,67.46099967501006,39.62228085572768,95.29971849429242,14.561403965927456,35,0.4463004890686797,28.67650744278623,-20.438596034072546,49.561403965927454,6
14963_2408-05_1970__Base_Transverse,,,FALSE,31.348690496284014,8.463331246295713,68.08668608038924,59.576016192019814,45.395749319813426,14.533919481589828,,,,,,1970,33.09365520040184,-5.195764489808493,22.468702783944526,27.623612290966072,4.99,27.897890710593348,-22.19442436431725,77.99020578550395,82.02214583482454,68.08668608038924,13.9354597544353,150.10883191521378,13.9354597544353,150.10883191521378,6
14964_2408-05_1984__Base_Transverse,,,FALSE,22.030567038741598,29.90404189234806,3.4025872143552545,4.889770185081234,36.00115527403572,35.880512480583356,,,,,,1980,5.317451906431415,45.38855334858506,11.745491769493823,20.84010497309764,5.01,50.70600525501648,18.120408512425012,83.29160199760794,47.60798808212467,35,44.20540086776941,51.01057529647993,12.60798808212467,82.60798808212468,6
14970_300B_1993__Base_Transverse,,,FALSE,66.7801932468809,54.858928946444784,20.21326539291407,42.25621698541898,73.76201142869908,56.41044409795994,,,,,,1990,18.90537739205768,9.960643050375998,6.449026863207137,14.60721223813798,7.44,28.86602044243368,7.809781341088563,49.92225954377879,79.96122438326455,35,59.74795899035048,100.17448977617862,44.96122438326455,114.96122438326455,6
14973_105B_1975__Base_Transverse,,,FALSE,30.47622410059017,7.761686874395187,6.149480986348609,3.8810597891724585,49.18210645353135,20.82051040380695,,,,,,1970,15.173287123433749,12.181418288456415,1.9232796182876026,2.430989592917555,4,27.354705411890166,23.00043620068501,31.708974623095322,57.43193609430226,35,51.28245510795365,63.581417080650866,22.43193609430226,92.43193609430226,6
14974_105B_1966__Base_Transverse,,,FALSE,129.56589282567631,-50.406007102583764,1.0908130372814555e-14,6.176397589839669e-15,148.2717751786175,-37.347183573172,,,,,,1960,53.74999999999944,-20.41666666666604,38.34239023442439,40.83333333333323,4,33.3333333333334,-45.84239023442422,112.50905690109101,86.53459416990373,35,86.53459416990371,86.53459416990374,51.53459416990373,121.53459416990373,6
14975_197A_1957__Base_Transverse,,,FALSE,63.2715510886199,-18.520160409862516,19.44309797524087,15.842081493640574,91.2715510886199,9.479839590137484,,,,,,1950,14.533824846987736,9.975898996641986,15.571560886323931,18.92300990049199,2.5,24.509723843629722,-9.9848469431862,59.00429463044564,96.46591639239796,35,77.02281841715708,115.90901436763883,61.46591639239796,131.46591639239796,6
14981_118B_1962__Base_Transverse,,,FALSE,-81.77494788764349,83.80697045087268,87.28624582783478,59.52918409659716,-53.77494788764349,111.80697045087268,,,,,,1960,25.658825779307847,2.7550200803211427,7.618634917713819,8.483658574561913,2.5,28.41384585962899,12.311552367353256,44.51613935190472,-283.4270550403282,87.28624582783478,-370.71330086816295,-196.14080921249342,-370.71330086816295,-196.14080921249342,6
14988_300A_1976__Base_Transverse,,,FALSE,89.74567617074567,66.21670935760716,19.03233595776804,25.582167181056274,89.85476707983658,66.24095178184959,,,,,,1970,2.648471808418302,-21.246960841446665,21.601068496703324,34.51984916677928,9.96,-18.598489033028365,-74.71940669651097,37.52242863045424,35.758477692515996,35,16.726141734747955,54.790813650284036,0.7584776925159957,70.758477692516,6
14992_300A_1950__Base_Transverse,,,FALSE,35.61427910810741,-10.433818756023106,31.788694504730593,60.968957638571645,42.4051881990165,-8.924727846932196,,,,,,1950,20.923703945047464,14.231220718662069,5.8198548157113015,12.217332558825474,7.51,35.15492466370954,17.11773728917276,53.192112038246314,42.9844643190106,35,11.195769814280006,74.7731588237412,7.984464319010598,77.9844643190106,6
14993_300A_1950__Base_Transverse,,,FALSE,65.97199950726548,45.59633262153918,9.804938486341307,17.20504236633545,72.79018132544729,47.1114841366907,,,,,,1950,17.309071774245467,4.019867160406743,1.859887843784588,3.685902114613364,7.5,21.32893893465221,15.783148976254258,26.87472889305016,104.32695041803109,35,94.52201193168978,114.1318889043724,69.32695041803109,139.3269504180311,6
14997_300B_1957__Base_Transverse,,,FALSE,160.68637768712054,178.29074702166326,28.4554338328462,42.291132180448884,160.71365041439327,178.29680762772387,,,,,,1950,43.858602835533546,49.56069409429474,18.234603215061046,31.1263926529807,9.99,93.41929692982828,44.05830106178654,142.78029279787003,74.88126251563122,35,46.425828682785024,103.33669634847742,39.88126251563122,109.88126251563122,6
14999_114_1961__Base_Transverse,,,FALSE,89.24847603482534,87.74692637101111,4.098445171285006,7.330585441624578,96.25756694391626,89.30450212858688,,,,,,1960,15.37978030457457,-1.5811110541083118,3.5968625827293623,7.159515175490014,7.43,13.798669250466258,3.042291492246882,24.555047008685634,-164.70222999922387,35,-168.80067517050887,-160.60378482793888,-199.70222999922387,-129.70222999922387,6
15004_300B_1957__Base_Transverse,,,FALSE,104.57591020986531,101.8602923387645,4.34610551871662e-14,6.89451904706321e-14,104.65772839168349,101.87847415694631,,,,,,1950,29.40755133472225,32.75678128185987,9.314327564477448,16.800391652668793,9.97,62.16433261658212,36.049613399435884,88.27905183372836,75.3988409787921,35,75.39884097879205,75.39884097879214,40.398840978792094,110.3988409787921,6
15014_153_2005__Base_Transverse,,,FALSE,17.472838158561892,-50.85651966090307,77.95858851755557,168.24127320551173,24.37283815856189,-49.323186327569736,,,,,,2000,19.121603568436473,3.0482590226068202,9.729832539373577,22.495605439855176,7.47,22.169862591043294,-10.055575388185458,54.39530057027205,10.159705172760344,77.95858851755557,-67.79888334479523,88.11829369031591,-67.79888334479523,88.11829369031591,6
15017_142S_1982__Base_Transverse,,,FALSE,51.00831268824521,24.544570837417208,22.25620695718839,53.511108935237175,65.00831268824521,30.544570837417208,,,,,,1980,14.379858883069252,9.592929833430603,6.035377415089646,15.454718895486833,5,23.972788716499856,2.4826924059233786,45.46288502707633,82.90324170817132,35,60.64703475098293,105.15944866535972,47.90324170817132,117.90324170817132,6
15024_0139-01_1930__Base_Longitudinal,,,FALSE,41.00000000000008,-3.894445990628706e-14,36.07941451286118,20.138279573705052,69.00000000000009,27.99999999999996,,,,,,1930,-25.999999999999773,97.99999999999972,18.788294228055893,20.004166232729233,2.5,71.99999999999994,33.20753953921482,110.79246046078507,82.14285714285718,36.07941451286118,46.063442629996004,118.22227165571836,46.063442629996004,118.22227165571836,6
15047_0112-01_1961__Base_Longitudinal,,,FALSE,25.104523132898176,10.47238413342613,8.785573526411364,5.383868779371486,53.10452313289818,38.47238413342613,,,,,,1960,16.993227990970645,66.80812641083521,6.148417352379142,7.194598030933016,2.5,83.80135440180587,70.4583390184937,97.14436978511803,54.836014404209294,35,46.05044087779793,63.621587930620656,19.836014404209294,89.8360144042093,6
15049_105C_1954__Base_Transverse,,,FALSE,58.16212552965001,23.305354627852903,7.811624157381893,9.847265472482327,72.16212552965001,29.305354627852903,,,,,,1950,11.661495063469678,5.031311706629054,1.6891296461928662,2.686506065103796,5,16.69280677009873,12.317171058802069,21.068442481395394,120.73054237195387,35,112.91891821457197,128.54216652933576,85.73054237195387,155.73054237195387,6
15028_3022-01_1972__Base_Transverse,,,FALSE,32.13768065039261,15.23441048704302,6.099875704990486,8.718664359793985,53.90238653274555,32.88146931057243,,,,,,1970,27.863558400961587,11.569164245448146,4.410281220942987,7.89538187389331,3.35,39.43272264640973,27.127059551573435,51.73838574124602,31.55285905198183,35,25.452983346991346,37.652734756972315,-3.44714094801817,66.55285905198183,6
15030_220_1937__Base_Transverse,,,FALSE,-0.5285653407610628,28.226831061188502,13.499198377833938,9.026159828969233,21.236140541591876,45.87388988471791,,,,,,1930,6.385792556206351,31.475533723786086,19.826932419368163,22.29503625017279,3.35,37.86132627999244,-4.2606423895485115,79.98329494953339,41.07811236087619,35,27.578913983042252,54.577310738710125,6.07811236087619,76.07811236087619,6
15053_3002-01_1965__Base_Transverse,,,FALSE,52.03986010335491,29.953558918580832,7.083977859942753,16.908284231184496,66.03986010335491,35.95355891858083,,,,,,1960,22.298028733712002,15.42198463080521,2.8617516167897135,7.324719994963524,5,37.720013364517214,27.53354175276398,47.90648497627045,60.682423077443914,35,53.59844521750116,67.76640093738666,25.682423077443914,95.68242307744391,6
15035_X8170_2005__Base_Transverse,,,FALSE,32.000000000000014,-7.051600969999716e-15,2.7831244208371965e-15,5.110088093853129e-15,43.05882352941178,3.647058823529405,,,,,,2000,42.42623555446276,21.094377510040168,1.4855562642994777,3.3213437177664784,6,63.520613064502925,58.71371308243697,68.32751304656888,39.18149649198092,35,39.18149649198092,39.18149649198092,4.181496491980923,74.18149649198092,6
15069_197C_1965__Base_Transverse,,,FALSE,37.94763959998795,7.913792472385132,4.290591209231785,5.672652866854011,59.71234548234089,25.560851295914542,,,,,,1960,26.503432829227545,26.595476036788266,0.8312571589776264,1.3403339824551876,3.35,53.09890886601581,50.927317724583,55.270500007448625,53.4619110388697,35,49.171319829637916,57.752502248101486,18.4619110388697,88.4619110388697,6
15033_153_1949__Base_Transverse,,,FALSE,56.93519481705378,16.956684162589884,17.62612042210948,18.246364666471496,70.93519481705377,22.956684162589884,,,,,,1940,12.44743083003953,5.267984189723319,4.053758177993812,5.569789937915672,5,17.715415019762847,8.091866903853363,27.33896313567233,103.84758384607292,35,86.22146342396344,121.4737042681824,68.84758384607292,138.84758384607292,6
15037_3002-01_1957__Base_Transverse,,,FALSE,35.26409347559719,6.02573082744769,10.614318757480671,10.187545778100226,59.51409347559719,27.77573082744769,,,,,,1950,22.222222222222225,5.529617815501197e-15,2.8412771977949642,3.993850113750858,3,22.222222222222232,15.387094910676412,29.057349533768054,-11162407302397312,35,-11162407302397322,-11162407302397302,-11162407302397348,-11162407302397276,6
15071_021F_1941__Base_Transverse,,,FALSE,36.73414900713103,8.36676680089432,6.1854431709953,9.102950897145744,55.44003136007221,21.425590330306086,,,,,,1940,25.8739837398374,23.238482384823847,1.4461635641013912,2.4898373983739805,4,49.112466124661246,45.17646516218588,53.048467087136615,50.024291763461314,35,43.838848592466015,56.20973493445661,15.024291763461314,85.02429176346132,6
15072_021F_1946__Base_Transverse,,,FALSE,44.61179026764709,9.746246310422594,5.7630611572991475,10.905634359199723,63.31767262058827,22.80506983983436,,,,,,1940,20.229807367353843,4.678100709699219,1.3108963214369789,2.911214941181845,4,24.90790807705306,20.685796814434237,29.130019339671886,62.19739467288461,35,56.434333515585465,67.96045583018376,27.197394672884613,97.19739467288461,6
15073_021F_1946__Base_Transverse,,,FALSE,52.667133885965,28.862195665001398,5.078989289559278,10.678049586569145,71.37301623890617,41.92101919441316,,,,,,1940,31.21896316507504,25.10163710777626,5.5984645871856555,13.388334576810168,4,56.320600272851294,37.333801108855475,75.30739943684712,52.63677333310673,35,47.55778404354746,57.715762622666006,17.63677333310673,87.63677333310673,6
15074_021F_1941__Base_Transverse,,,FALSE,30.891914613932368,9.963607284624194,8.459320932235439,7.476837699048528,49.597796966873545,23.022430814035957,,,,,,1940,23.569511355815578,87.15794907088781,46.42777394277775,61.99701250584919,4,110.72746042670339,2.3026739780764487,219.15224687533035,48.65492452545869,35,40.195603593223254,57.114245457694125,13.65492452545869,83.65492452545868,6
15083_0614-25_1977__Base_Transverse,,,FALSE,22.26875144204955,9.662307061745533,14.196940757446676,8.421857520864158,40.97463379499072,22.721130591157298,,,,,,1970,18.047396528704944,12.429906542056058,1.0809318631010976,1.2018524438889395,4,30.477303070761003,28.19451876377097,32.76008737775104,44.543876919541475,35,30.3469361620948,58.74081767698815,9.543876919541475,79.543876919541475,6
15084_7225-01_1974__Base_Transverse,,,FALSE,41.000000000000064,-3.2353481082641744e-14,29.545449970431726,16.730067608913846,62.764705882353,17.647058823529377,,,,,,1970,33.39552238805983,-9.14179104477625,16.51277503182017,17.703002235462996,3.35,24.253731343283583,-9.962045923999582,58.46950861056675,88.62304921968777,35,59.077599249256046,118.16849919011949,53.62304921968777,123.62304921968777,6
15079_BD361_1967__Base_Longitudinal,,,FALSE,44.391160382420765,4.030437313642164,28.958825965084184,34.00132186882283,55.44998391183253,7.677496137171576,,,,,,1960,37.59615384615386,37.299679487179496,11.05583991359032,16.16822735580549,6,74.89583333333336,47.67176606393755,102.11990060272916,51.82811892424311,35,22.869292959158923,80.78694488932729,16.828118924243107,86.82811892424311,6
15080_301A_1951__Base_Transverse,,,FALSE,26.328659260165036,14.12184565443337,4.435211353186914,3.7538024638142287,45.034541613106214,27.180669183845133,,,,,,1950,22.99336816720258,2.314107717041798,1.1346779405691276,1.5591289944631885,4,25.307475884244376,22.613668949212062,28.00128281927669,9.875525764788833,35,5.440314411601919,14.310737117975748,-25.124474235211167,44.87552576478883,6
15059_197A_1957__Base_Transverse,,,FALSE,-90.18008760260985,88.1674448836437,23.33927409225155,15.653876421572432,-68.4153817202569,105.8145037071731,,,,,,1950,-45.84662892434344,78.68244981986575,17.522848240595792,19.436430149910553,3.35,32.83582089552231,-4.123457494984034,69.79509928602866,20.13712746535093,35,-3.202146626900621,43.47640155760248,-14.862872534649071,55.13712746535093,6
15060_0813-08_1966__Base_Longitudinal,,,FALSE,31.99999999999997,3.8355189351764136e-14,4.626840696086725e-14,4.4872132861084886e-14,59.99999999999997,28.00000000000004,,,,,,1960,7.37846153846166,46.13538461538445,28.498292111185172,36.886424885429115,2.5,53.51384615384611,-11.870870842768177,118.8985631504604,67.66013071895418,35,67.66013071895414,67.66013071895422,32.66013071895418,102.66013071895418,6
15063_DREG4121_1972__Base_Longitudinal,,,FALSE,29.212687618552987,16.327498734981962,9.817840756479146,12.555330793717754,47.918569971494165,29.386322264393726,,,,,,1970,33.1815887353879,52.74920297555792,4.139634532595106,6.664605315267917,4,85.93079171094581,75.12655186308278,96.73503155880884,40.5751715373169,35,30.75733078083775,50.39301229379605,5.575171537316898,75.57517153731689,6
15078_301A_1951__Base_Transverse,,,FALSE,0.6071279920164215,25.182048247564445,5.76555352408302,3.5143878049319395,22.37183387436936,42.82910707109386,,,,,,1950,6.343283582089484,18.283582089552304,6.421272115075949,7.081200894185186,3.35,24.626865671641788,11.12439266238065,38.129338680902926,54.362554666247675,35,48.59700114216466,60.12810819033069,19.362554666247675,89.36255466624768,6
15064_GCUST5902_1955__Base_Longitudinal,,,FALSE,19.132917661453792,-22.34811876512781,22.091658960857842,22.200765826769647,30.191741190865557,-18.7010599415984,,,,,,1950,24.228778467908928,21.811594202898576,5.244322407958375,7.025179195018254,6,46.0403726708075,33.77087106783087,58.30987427378413,33.81745689382853,35,11.725797932970686,55.90911585468637,-1.1825431061714724,68.81745689382853,6
15065_GCUST5902_1979__Base_Longitudinal,,,FALSE,51.33854569031139,18.86541186436415,9.143959926503548,15.159183454787682,62.39736921972316,22.512470687893565,,,,,,1970,34.91784037558687,28.410798122065742,5.859872113060439,11.500693836539353,6,63.32863849765261,45.96807254805282,80.68920444725241,50.57660154050613,35,41.432641614002584,59.72056146700968,15.576601540506132,85.57660154050613,6
15066_301A_1951__Base_Transverse,,,FALSE,5.491466032312447,20.669830295536414,18.037155987949042,10.33491514776822,24.197348385253626,33.72865382494818,,,,,,1950,-19.49999999999999,48.999999999999986,5.451387244990018e-15,5.884360082455471e-15,4,29.499999999999996,29.499999999999982,29.50000000000001,51.386773407405734,35,33.34961741945669,69.42392939535478,16.386773407405734,86.38677340740574,6
15041_7226-01_1966__Base_Transverse,,,FALSE,34.83800059161587,-8.62940066933642,2.253317606006113,1.8891808608277,56.60270647396881,9.01765815419299,,,,,,1960,29.44928327542943,12.634958507387902,1.9493065856821925,2.6763834680478156,3.35,42.08424178281733,37.45855172908732,46.70993183654734,49.858686987863535,35,47.60536938185742,52.11200459386965,14.858686987863535,84.85868698786354,6
15068_300B_1954__Base_Transverse,,,FALSE,45.74436501185764,9.752050026712109,5.243596503719149,7.488933879643733,51.19891046640309,10.964171238833321,,,,,,1950,29.428943452380956,24.632161458333332,1.7470457042078085,2.939695993882959,8,54.06110491071429,49.37436321262353,58.747846608805055,47.0019360844328,35,41.75833958071365,52.245532588151946,12.0019360844328,82.0019360844328,6
15086_1815-02_1968__Base_Transverse,,,FALSE,20.068906098569542,21.836902699138008,11.945118261814894,11.969641338450097,44.31890609856954,43.58690269913801,,,,,,1960,15.629550701473985,20.797371692417,4.489623335872236,6.127842675769541,3,36.42692239389098,25.80945638224921,47.044388405532764,53.47844563768477,35,41.533327375869874,65.42356389949967,18.47844563768477,88.47844563768477,6
